stichtag;kreis_id;kreis_name_x;pkw_benzin;pkw_diesel;pkw_gas;pkw_elektrisch;pkw_hybrid;pkw_plugin;pkw_sonstige;pkw_gesamt;jahr;e_auto_quote;kreis_name_y;bev_total;Arbeitnehmerentgelt_insgesamt_Anteil_am_Land_in;Arbeitnehmerentgelt_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Verarbeitendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Dienstleistungsbereiche_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungsdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Grundstuecks_und_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Unternehmensdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_Dienstleistungen_Erziehung_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Sonstige_Dienstleistungen_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_Veraenderung_gegenueber_dem_Vorjahr_in;Bruttoloehne_und_gehaelter_insgesamt_Anteil_am_Land_in;Bruttoloehne_und_gehaelter_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Verarbeitendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Dienstleistungsbereiche_in_Mio_EUR;Bruttoloehne_und_gehaelter_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Bruttoloehne_und_gehaelter_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Bruttoloehne_und_gehaelter_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_1000_Personen;Arbeitnehmerentgelt_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_6_4_2_Finanz_Versicherungs_und_Unternehmensdienstleister_Grundstuecks_u_Wohnungswesen_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_Arbeitsstunden;Arbeitnehmerentgelt_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;entgelt_gesamt_mio;lohn_gesamt_mio;entgelt_pro_arb;lohn_pro_arb;entgelt_pro_stunde;lohn_pro_stunde;anteil_dl_besch;anteil_pg_besch;anteil_vg_besch;arbeitsstunden_pro_arb;lohn_wachstum;pkw_pro_1000;anteil_18_35;anteil_65_plus
01.01.2021;08215;Karlsruhe, Landkreis;188579.0;86254.0;1906.0;2086.0;3792.0;1407.0;51.0;284075.0;2021;0.00734313121534806;Karlsruhe, Landkreis;448487.0;3.2;28.0;;;;498.0;;;;;;;;;;;;;3.3;3.2;24.0;;;;421.0;;;;;196.8;1.2;59.8;48.8;45.4;11.0;135.9;47.5;41.1;47.2;;;250.0;1.5;83.9;68.2;63.0;15.7;164.5;60.6;48.8;55.2;37.54;30.88;;;;;37.54;30.88;0.6905487804878049;0.30386178861788615;0.2306910569105691;1.2703252032520325;3.3;633.4074343292002;0.18050076271632212;0.22713385233110656
01.01.2021;08216;Rastatt, Landkreis;99417.0;48194.0;890.0;1104.0;2086.0;995.0;25.0;152711.0;2021;0.007229341697716602;Rastatt, Landkreis;232296.0;1.9;17.0;;;;261.0;;784.0;;;573.0;;;;896.0;;;;1.9;1.9;14.0;;;;220.0;;658.0;480.0;714.0;108.1;0.7;48.9;43.3;42.1;5.5;58.6;21.7;13.2;23.7;;;140.2;0.9;69.0;61.0;59.2;8.0;70.3;26.1;16.6;27.6;39.28;32.21;;;;;39.28;32.21;0.5420906567992599;0.45235892691951896;0.38945420906567996;1.2969472710453283;1.9;657.3983193856114;0.17760913940980425;0.23488213853868256
01.01.2021;08221;Heidelberg, kreisfreie Stadt;39714.0;19241.0;393.0;475.0;1226.0;477.0;24.0;61550.0;2021;0.007717303005686434;Heidelberg, kreisfreie Stadt;159245.0;2.1;5.0;888.0;782.0;700.0;106.0;;;;;;;;;;;;;4.7;2.1;4.0;744.0;655.0;582.0;89.0;;995.0;;;115.2;0.2;12.4;10.2;9.1;2.2;102.6;24.1;20.9;57.5;;;147.0;0.3;17.6;14.3;12.6;3.3;129.1;30.0;26.9;72.2;41.68;34.33;;;;;41.68;34.33;0.8906249999999999;0.1076388888888889;0.07899305555555555;1.2760416666666667;4.7;386.5113504348645;0.3423752536017874;0.16685071522124348
01.01.2021;08222;Mannheim, kreisfreie Stadt;100235.0;48095.0;919.0;968.0;2912.0;1434.0;15.0;154578.0;2021;0.006262210663871961;Mannheim, kreisfreie Stadt;311831.0;4.2;6.0;;;;521.0;;;;;;;;;;;;;3.2;4.2;5.0;;;;440.0;;;;;223.9;0.2;55.8;45.3;40.9;10.5;167.9;54.9;50.7;62.3;;;295.4;0.3;80.5;65.1;58.1;15.4;214.6;70.9;64.8;78.9;42.11;34.92;;;;;42.11;34.92;0.7498883430102724;0.24921840107190707;0.18267083519428315;1.3193389906208128;3.2;495.7108177185719;0.2595123178266543;0.18703916235634443
01.01.2021;08225;Neckar-Odenwald-Kreis;59797.0;33236.0;614.0;538.0;1137.0;449.0;16.0;95787.0;2021;0.005616628561287022;Neckar-Odenwald-Kreis;143929.0;0.9;17.0;;927.0;860.0;160.0;;382.0;;;205.0;;;;860.0;;;;4.4;0.9;14.0;899.0;764.0;715.0;135.0;;321.0;171.0;675.0;60.0;0.6;20.9;17.4;16.6;3.5;38.5;11.7;4.9;21.8;;;75.9;0.8;29.0;24.0;22.7;5.0;46.1;13.5;6.0;26.7;33.62;27.43;;;;;33.62;27.43;0.6416666666666667;0.34833333333333333;0.27666666666666667;1.2650000000000001;4.4;665.5156361817285;0.18202845872658557;0.2382368531559998
01.01.2021;08226;Rhein-Neckar-Kreis;235264.0;107327.0;2120.0;2599.0;4831.0;3766.0;61.0;355968.0;2021;0.007301218087019058;Rhein-Neckar-Kreis;549030.0;3.7;34.0;;;;503.0;;;;;;;;;;;;;4.1;3.8;29.0;;;;425.0;;;;;218.3;1.7;53.2;41.8;39.5;11.4;163.4;74.1;28.7;60.6;;;274.5;2.3;73.9;57.6;54.2;16.2;198.3;96.1;33.3;69.0;40.19;33.39;;;;;40.19;33.39;0.7485112230874943;0.24370132844709116;0.1809436555199267;1.2574438845625286;4.1;648.3580132233211;0.1811476275644021;0.22976004411335557
01.01.2021;08231;Pforzheim, kreisfreie Stadt;42151.0;18857.0;369.0;438.0;916.0;429.0;8.0;63168.0;2021;0.006933890577507599;Pforzheim, kreisfreie Stadt;125529.0;1.1;4.0;;889.0;834.0;117.0;;776.0;;;467.0;;;;;;;;4.1;1.1;3.0;834.0;735.0;693.0;99.0;;653.0;391.0;824.0;71.1;0.1;18.3;15.5;14.8;2.9;52.6;18.7;10.2;23.7;;;92.4;0.1;25.7;21.6;20.6;4.1;66.5;23.7;12.9;29.9;35.61;29.29;;;;;35.61;29.29;0.739803094233474;0.25738396624472576;0.20815752461322085;1.29957805907173;4.1;503.2143966732787;0.22433882827324478;0.20081979364326374
01.01.2021;08235;Calw, Landkreis;66549.0;36796.0;764.0;1032.0;1358.0;500.0;25.0;107024.0;2021;0.009642696965166692;Calw, Landkreis;160686.0;0.9;15.0;999.0;825.0;792.0;174.0;;541.0;;;236.0;;;;938.0;;;;3.0;0.9;12.0;835.0;688.0;658.0;147.0;;456.0;198.0;747.0;61.1;0.5;18.7;14.8;14.2;4.0;42.0;14.6;5.5;21.9;;;77.3;0.7;25.9;20.2;19.3;5.7;50.8;17.9;6.6;26.4;35.3;29.07;;;;;35.3;29.07;0.6873977086743044;0.3060556464811784;0.23240589198036005;1.265139116202946;3.0;666.044334914056;0.1838376196116613;0.2243210894816156
01.01.2021;08236;Enzkreis;90907.0;38952.0;955.0;994.0;1512.0;706.0;30.0;134056.0;2021;0.0074148117204750254;Enzkreis;200237.0;1.2;7.0;;;;159.0;;606.0;;;366.0;;;;604.0;;;;4.5;1.2;6.0;;;;134.0;;511.0;307.0;483.0;76.4;0.4;35.6;31.9;31.3;3.7;40.4;16.1;7.7;16.6;;;97.6;0.4;49.5;44.3;43.4;5.2;47.7;19.7;9.5;18.5;36.54;30.12;;;;;36.54;30.12;0.5287958115183246;0.46596858638743455;0.4096858638743455;1.2774869109947642;4.5;669.4866583099027;0.17856266740093618;0.22750506896292774
01.01.2021;08237;Freudenstadt, Landkreis;46737.0;29184.0;471.0;472.0;1080.0;355.0;10.0;78309.0;2021;0.006027404257492753;Freudenstadt, Landkreis;119183.0;0.9;10.0;;;;153.0;;452.0;;;250.0;;;;577.0;;;;4.7;0.9;8.0;;;;129.0;;379.0;207.0;463.0;58.4;0.3;24.0;20.7;20.3;3.3;34.1;13.3;5.9;14.9;;;74.9;0.4;33.5;28.8;28.2;4.8;41.0;15.7;7.3;18.0;36.09;29.92;;;;;36.09;29.92;0.5839041095890412;0.4109589041095891;0.3476027397260274;1.2825342465753427;4.7;657.0484045543408;0.19349284179799603;0.22202725528460618
01.01.2021;08311;Freiburg im Breisgau, kreisfreie Stadt;58177.0;32925.0;764.0;912.0;1405.0;697.0;30.0;94910.0;2021;0.009609103361078918;Freiburg im Breisgau, kreisfreie Stadt;231848.0;2.7;8.0;;977.0;848.0;205.0;;;;;;;;;;;;;4.5;2.7;6.0;980.0;806.0;705.0;173.0;;;923.0;;167.6;0.3;18.9;14.6;12.9;4.2;148.4;41.5;21.2;85.7;;;208.8;0.4;26.7;20.5;17.9;6.2;181.6;50.1;26.2;105.4;38.56;31.54;;;;;38.56;31.54;0.8854415274463008;0.11276849642004773;0.07696897374701671;1.2458233890214798;4.5;409.3630309513129;0.29831971700496923;0.1780973637665291
01.01.2021;08315;Breisgau-Hochschwarzwald, Landkreis;102641.0;53511.0;976.0;1341.0;2022.0;719.0;46.0;161256.0;2021;0.008315969638339039;Breisgau-Hochschwarzwald, Landkreis;265792.0;1.5;55.0;;;;346.0;;986.0;;;525.0;;;;;;;;4.2;1.5;46.0;;;;292.0;;828.0;440.0;895.0;106.3;2.9;32.9;25.3;24.4;7.6;70.6;28.7;12.4;29.5;;;130.9;3.9;45.8;34.7;33.5;11.1;81.2;33.9;14.8;32.5;34.33;28.59;;;;;34.33;28.59;0.6641580432737535;0.3095014111006585;0.2295390404515522;1.2314205079962373;4.2;606.699975921021;0.18270606623177452;0.23462895970765854
01.01.2021;08316;Emmendingen, Landkreis;67477.0;32298.0;652.0;1235.0;1197.0;444.0;15.0;103318.0;2021;0.011953386631564684;Emmendingen, Landkreis;167945.0;1.0;19.0;;;;218.0;;462.0;;;300.0;;;;859.0;;;;3.9;1.0;16.0;;990.0;959.0;184.0;;389.0;252.0;690.0;69.5;1.2;25.2;20.3;19.7;5.0;43.1;14.2;7.4;21.6;;;86.6;1.6;35.1;28.0;27.1;7.2;50.0;16.5;8.8;24.7;35.3;29.09;;;;;35.3;29.09;0.6201438848920864;0.36258992805755397;0.28345323741007195;1.2460431654676258;3.9;615.1894965613742;0.18311178123177865;0.22714931060681914
01.01.2021;08317;Ortenaukreis;177042.0;91870.0;1432.0;1930.0;2712.0;1247.0;42.0;276275.0;2021;0.006985793140892227;Ortenaukreis;434535.0;3.5;46.0;;;;615.0;;;;;;;;;;;;;4.0;3.5;39.0;;;;519.0;;;947.0;;226.5;2.5;76.0;63.1;61.0;12.9;148.0;58.8;25.5;63.6;;;289.3;3.2;106.0;87.2;84.0;18.8;180.1;72.6;31.6;75.8;35.13;28.98;;;;;35.13;28.98;0.6534216335540839;0.3355408388520971;0.2693156732891832;1.277262693156733;4.0;635.7945850161667;0.18993476570051568;0.2250493415876527
01.01.2021;08325;Rottweil, Landkreis;58503.0;34040.0;521.0;485.0;1102.0;482.0;15.0;95148.0;2021;0.005097322066675075;Rottweil, Landkreis;140446.0;1.1;7.0;;;;188.0;;482.0;;;247.0;;;;708.0;;;;3.1;1.1;6.0;;;;159.0;;404.0;206.0;565.0;69.5;0.3;32.5;28.4;27.6;4.0;36.7;12.7;6.3;17.7;;;90.1;0.4;45.3;39.5;38.3;5.8;44.4;15.4;7.7;21.2;35.65;29.55;;;;;35.65;29.55;0.5280575539568346;0.4676258992805755;0.3971223021582734;1.2964028776978416;3.1;677.4703444740328;0.1843664653408159;0.2238353644188053
01.01.2021;08326;Schwarzwald-Baar-Kreis;84995.0;44093.0;754.0;833.0;2047.0;787.0;35.0;133544.0;2021;0.006237644521655784;Schwarzwald-Baar-Kreis;213385.0;1.7;10.0;;;;230.0;;820.0;;;535.0;;;;;;;;4.0;1.7;8.0;;;;194.0;;689.0;446.0;;108.2;0.4;40.8;35.6;34.8;5.1;67.1;21.7;12.7;32.6;;;140.8;0.5;56.9;49.4;48.3;7.4;83.5;26.7;15.8;40.9;36.44;29.8;;;;;36.44;29.8;0.6201478743068392;0.377079482439926;0.321626617375231;1.301293900184843;4.0;625.8359303606157;0.191259664120711;0.23359727185667906
01.01.2021;08327;Tuttlingen, Landkreis;55419.0;31779.0;445.0;543.0;1292.0;605.0;19.0;90102.0;2021;0.0060265032962642335;Tuttlingen, Landkreis;142414.0;1.3;6.0;;;;165.0;;521.0;;;322.0;;;;554.0;;;;2.9;1.3;5.0;;;;139.0;;439.0;267.0;442.0;80.6;0.2;44.5;41.0;40.2;3.5;35.9;14.7;7.0;14.2;;;103.8;0.3;61.6;56.6;55.5;5.0;41.9;16.5;8.6;16.8;37.99;31.46;;;;;37.99;31.46;0.44540942928039706;0.5521091811414393;0.49875930521091816;1.2878411910669976;2.9;632.6765626974876;0.19696573191559694;0.2080326152829045
01.01.2021;08335;Konstanz, Landkreis;110060.0;47172.0;1260.0;1310.0;2495.0;855.0;31.0;163183.0;2021;0.008027797013169264;Konstanz, Landkreis;288097.0;2.0;35.0;;;;251.0;;;;;761.0;;;;;;;;3.3;2.0;30.0;;;;212.0;;;632.0;;133.3;1.5;31.6;25.8;24.4;5.8;100.3;36.7;16.5;47.0;;;163.9;1.9;43.9;35.6;33.6;8.3;118.1;42.7;20.0;55.4;36.53;29.94;;;;;36.53;29.94;0.7524381095273818;0.23705926481620404;0.18304576144036006;1.2295573893473368;3.3;566.4168665414774;0.21571335076291542;0.2226760462032408
01.01.2021;08336;LÃ¶rrach, Landkreis;92944.0;40735.0;463.0;1129.0;2212.0;657.0;33.0;138173.0;2021;0.008170916170308237;Lï¿½rrach, Landkreis;229445.0;1.5;25.0;;;;216.0;;968.0;;;512.0;;;;;;;;1.8;1.5;21.0;;;;183.0;;818.0;425.0;891.0;96.3;1.0;28.6;23.7;22.4;4.9;66.6;26.7;10.6;29.3;;;120.1;1.4;39.8;32.9;30.9;6.9;79.0;32.0;12.8;34.1;36.4;29.98;;;;;36.4;29.98;0.6915887850467289;0.29698857736240913;0.23260643821391483;1.2471443406022844;1.8;602.2053215367517;0.18623957559503573;0.21825461779630073
01.01.2021;08337;Waldshut, Landkreis;71100.0;34780.0;398.0;833.0;1241.0;509.0;29.0;108890.0;2021;0.007649921939572045;Waldshut, Landkreis;171249.0;1.0;17.0;;967.0;894.0;257.0;;590.0;;;260.0;;;;765.0;;;;2.7;1.0;14.0;;803.0;743.0;217.0;;498.0;217.0;612.0;68.4;0.7;22.3;16.7;15.7;5.5;45.5;18.0;6.5;21.0;;;84.1;0.8;30.9;22.9;21.3;8.0;52.4;21.0;7.4;24.1;33.94;28.04;;;;;33.94;28.04;0.665204678362573;0.3260233918128655;0.22953216374269003;1.22953216374269;2.7;635.8577276363657;0.18041252134585234;0.2293171075714394
01.01.2021;08415;Reutlingen, Landkreis;119370.0;56609.0;1357.0;1209.0;2151.0;1285.0;29.0;182010.0;2021;0.006642492170759848;Reutlingen, Landkreis;288158.0;2.3;21.0;;;;370.0;;;;;952.0;;;;;;;;4.6;2.3;18.0;;;;312.0;;;792.0;;141.0;0.8;48.4;40.5;39.2;7.9;91.9;31.5;18.4;42.0;;;180.0;1.0;67.5;56.2;54.3;11.4;111.5;37.9;23.1;50.5;37.71;31.23;;;;;37.71;31.23;0.6517730496453901;0.3432624113475177;0.27801418439716313;1.2765957446808511;4.6;631.632645978942;0.19449848883921728;0.2197537847166616
01.01.2021;08416;TÃ¼bingen, Landkreis;81464.0;41741.0;1276.0;954.0;1693.0;847.0;28.0;128003.0;2021;0.007452950321476841;Tï¿½bingen, Landkreis;229806.0;1.8;19.0;;;;179.0;;748.0;;;579.0;;;;;;;;6.1;1.8;15.0;;;;151.0;;627.0;477.0;;111.1;0.6;24.8;20.7;19.7;4.2;85.7;20.0;12.1;53.6;;;135.9;0.8;34.6;28.5;27.1;6.1;100.5;23.1;14.0;63.4;38.02;31.36;;;;;38.02;31.36;0.7713771377137715;0.22322232223222324;0.17731773177317733;1.2232223222322234;6.1;557.0046038832754;0.25636063131032;0.1949979875484915
01.01.2021;08417;Zollernalbkreis;83901.0;41797.0;859.0;708.0;1626.0;670.0;18.0;129579.0;2021;0.005463848308753733;Zollernalbkreis;190545.0;1.3;19.0;;;;240.0;;774.0;;;332.0;;;;824.0;;;;4.5;1.3;16.0;;;;203.0;;654.0;277.0;655.0;86.8;0.7;36.1;30.9;30.1;5.2;50.1;21.3;8.0;20.8;;;110.8;0.9;49.8;42.2;41.1;7.5;60.1;25.9;9.7;24.5;35.35;29.39;;;;;35.35;29.39;0.5771889400921659;0.41589861751152074;0.3467741935483871;1.2764976958525345;4.5;680.044084074628;0.1845690698612706;0.23299504463962425
01.01.2021;08421;Ulm, kreisfreie Stadt;40429.0;24054.0;480.0;554.0;1085.0;586.0;15.0;67203.0;2021;0.00824367959763701;Ulm, kreisfreie Stadt;126949.0;2.2;7.0;;;;154.0;;;;;;;;;;;;;5.6;2.2;6.0;;;;130.0;;;893.0;;122.8;0.2;23.9;20.8;19.5;3.2;98.7;32.4;25.4;41.0;;;157.1;0.3;34.0;29.3;27.4;4.7;122.9;43.0;26.9;53.0;41.04;33.68;;;;;41.04;33.68;0.8037459283387622;0.19462540716612378;0.15879478827361565;1.2793159609120521;5.6;529.370061993399;0.26281547866525;0.19359880506921667
01.01.2021;08425;Alb-Donau-Kreis;80583.0;46437.0;801.0;777.0;1240.0;551.0;21.0;130410.0;2021;0.005958132045088567;Alb-Donau-Kreis;199732.0;1.1;16.0;;;;250.0;;632.0;;;265.0;;;;697.0;;;;2.4;1.1;14.0;;;;211.0;;529.0;221.0;553.0;72.3;0.8;29.2;23.5;22.9;5.7;42.3;17.0;6.3;19.0;;;91.1;1.0;40.8;32.5;31.6;8.2;49.4;20.7;7.7;21.0;35.32;29.11;;;;;35.32;29.11;0.5850622406639004;0.40387275242047027;0.31673582295988933;1.260027662517289;2.4;652.9249193919852;0.19200509997331408;0.2074137402769404
01.01.2021;08426;Biberach, Landkreis;79546.0;50666.0;726.0;907.0;1256.0;430.0;16.0;133547.0;2021;0.006791616434663451;Biberach, Landkreis;203244.0;1.9;24.0;;;;377.0;;636.0;;;466.0;;;;;;;;5.1;1.9;20.0;;;;318.0;;534.0;388.0;801.0;106.4;1.1;52.9;45.1;43.4;7.8;52.3;17.2;10.0;25.2;;;137.2;1.3;74.0;62.5;60.1;11.5;61.9;20.1;12.4;29.5;41.07;33.37;;;;;41.07;33.37;0.4915413533834586;0.4971804511278195;0.40789473684210525;1.289473684210526;5.1;657.077207691248;0.1922667116650194;0.20514909722054817
01.01.2021;08435;Bodenseekreis;89813.0;45155.0;838.0;1074.0;2221.0;1087.0;29.0;140217.0;2021;0.00765955625922677;Bodenseekreis;218885.0;2.1;35.0;;;;242.0;;920.0;;;591.0;;;;;;;;4.5;2.1;30.0;;;;205.0;;776.0;492.0;939.0;113.3;2.2;44.2;39.0;38.2;5.2;66.9;23.9;11.8;31.1;;;144.0;3.0;62.1;54.6;53.4;7.6;78.9;28.3;14.4;36.2;42.16;34.76;;;;;42.16;34.76;0.590467784642542;0.39011473962930276;0.3371579876434246;1.2709620476610768;4.5;640.5966603467574;0.17905925617289542;0.24434339957609463
01.01.2021;08436;Ravensburg, Landkreis;111072.0;67138.0;1067.0;1402.0;1787.0;916.0;36.0;183418.0;2021;0.007643742707913073;Ravensburg, Landkreis;287011.0;2.3;36.0;;;;378.0;;;;;867.0;;;;;;;;4.4;2.3;30.0;;;;319.0;;;724.0;;152.6;2.0;50.5;42.2;40.9;8.3;100.1;32.3;18.0;49.7;;;192.5;2.5;70.0;58.0;56.1;11.9;120.1;38.4;22.6;59.1;35.43;29.02;;;;;35.43;29.02;0.6559633027522935;0.33093053735255573;0.26802096985583224;1.261467889908257;4.4;639.0626143248866;0.20138302038460745;0.21547430110408036
01.01.2021;08437;Sigmaringen, Landkreis;52844.0;32348.0;642.0;442.0;1368.0;314.0;12.0;87970.0;2021;0.005024440150051154;Sigmaringen, Landkreis;131725.0;1.0;19.0;;;993.0;175.0;;453.0;;;204.0;;;;945.0;;;;3.9;1.0;16.0;;858.0;825.0;148.0;;381.0;170.0;736.0;63.5;0.7;23.3;19.3;18.5;4.0;39.5;12.8;4.6;22.1;;;80.8;0.9;32.1;26.5;25.4;5.6;47.8;14.8;5.5;27.5;35.06;28.58;;;;;35.06;28.58;0.6220472440944882;0.36692913385826775;0.29133858267716534;1.2724409448818896;3.9;667.8307079142152;0.19103861024310154;0.223966648255616
01.01.2021;09161;Ingolstadt, kreisfreie Stadt;56102.0;29436.0;596.0;2047.0;6318.0;2921.0;9.0;97429.0;2021;0.021010171509509488;Ingolstadt, kreisfreie Stadt;138016.0;2.2;4.0;;;;149.0;;884.0;;;948.0;;;;;;;;;2.2;4.0;;;;126.0;;743.0;787.0;976.0;119.5;0.2;54.2;51.1;50.1;3.1;65.2;19.9;16.2;29.1;;;161.1;0.2;78.3;73.7;72.2;4.6;82.6;24.8;21.5;36.4;49.27;40.68;;;;;49.27;40.68;0.5456066945606695;0.4535564853556486;0.4192468619246862;1.3481171548117155;;705.9253999536286;0.23236179480823033;0.18482133371108828
01.01.2021;09162;MÃ¼nchen, kreisfreie Stadt;431465.0;247477.0;3602.0;8271.0;30454.0;10658.0;118.0;732045.0;2021;0.011298485748826916;Mï¿½nchen, kreisfreie Stadt;1487708.0;19.6;27.0;;;;;;;;;;;;;;;;;4.0;19.6;23.0;;;;;;;;;1062.1;0.8;149.5;124.8;108.3;24.6;911.9;283.6;287.2;341.1;;;1434.5;1.0;216.4;179.6;154.3;36.7;1217.1;386.2;388.8;442.1;48.35;39.8;;;;;48.35;39.8;0.8585820544204877;0.14075887392900857;0.10196779964221825;1.3506261180679786;4.0;492.0622864164204;0.26420643120786974;0.17027385291078767
01.01.2021;09163;Rosenheim, kreisfreie Stadt;21855.0;12478.0;204.0;250.0;480.0;177.0;6.0;35450.0;2021;0.007052186177715092;Rosenheim, kreisfreie Stadt;63508.0;0.6;2.0;380.0;292.0;243.0;89.0;;463.0;;;363.0;;;;977.0;;;;4.5;0.6;2.0;315.0;240.0;202.0;75.0;;390.0;304.0;772.0;46.1;0.1;6.5;4.7;4.0;1.8;39.6;10.4;7.7;21.5;;;59.0;0.1;9.3;6.6;5.6;2.7;49.6;13.2;9.1;27.3;37.06;30.22;;;;;37.06;30.22;0.8590021691973969;0.14099783080260303;0.08676789587852494;1.2798264642082429;4.5;558.197392454494;0.2340441829825045;0.2002635046113307
01.01.2021;09171;AltÃ¶tting, Landkreis;44760.0;25310.0;368.0;439.0;955.0;276.0;10.0;72118.0;2021;0.006087245902548601;Altï¿½tting, Landkreis;112116.0;0.9;26.0;;;;256.0;;348.0;;;287.0;;;;590.0;;;;6.4;0.9;22.0;;;;217.0;;293.0;241.0;474.0;58.8;1.1;26.6;21.3;19.0;5.4;31.1;9.7;6.1;15.3;;;75.2;1.3;37.0;29.0;25.6;8.0;36.8;11.7;7.6;17.5;42.48;35.13;;;;;42.48;35.13;0.5289115646258504;0.45238095238095244;0.3231292517006803;1.2789115646258504;6.4;643.2444967712012;0.18541663009707032;0.22871210658428268
